Time (UTC-0),Discharge (m^3/s),SecOfYear,DayOfYear
2017-07-15 02:11:40,0.01422,16855900.00000,195.09144
2017-07-15 02:11:45,0.01423,16855905.00000,195.09149
2017-07-15 02:11:50,0.01422,16855910.00000,195.09155
2017-07-15 02:11:55,0.01419,16855915.00000,195.09161
2017-07-15 02:12:00,0.01413,16855920.00000,195.09167
2017-07-15 02:12:05,0.01416,16855925.00000,195.09172
2017-07-15 02:12:10,0.01418,16855930.00000,195.09178
2017-07-15 02:12:15,0.01416,16855935.00000,195.09184
2017-07-15 02:12:20,0.01418,16855940.00000,195.09190
2017-07-15 02:12:25,0.01421,16855945.00000,195.09196
2017-07-15 02:12:30,0.01419,16855950.00000,195.09201
2017-07-15 02:12:35,0.01417,16855955.00000,195.09207
2017-07-15 02:12:40,0.01418,16855960.00000,195.09213
2017-07-15 02:12:45,0.01417,16855965.00000,195.09219
2017-07-15 02:12:50,0.01422,16855970.00000,195.09225
2017-07-15 02:12:55,0.01416,16855975.00000,195.09230
2017-07-15 02:13:00,0.01414,16855980.00000,195.09236
2017-07-15 02:13:05,0.01414,16855985.00000,195.09242
2017-07-15 02:13:10,0.01415,16855990.00000,195.09248
2017-07-15 02:13:15,0.01415,16855995.00000,195.09253
2017-07-15 02:13:20,0.01415,16856000.00000,195.09259
2017-07-15 02:13:25,0.01419,16856005.00000,195.09265
2017-07-15 02:13:30,0.01412,16856010.00000,195.09271
2017-07-15 02:13:35,0.01411,16856015.00000,195.09277
2017-07-15 02:13:40,0.01415,16856020.00000,195.09282
2017-07-15 02:13:45,0.01409,16856025.00000,195.09288
2017-07-15 02:13:50,0.01409,16856030.00000,195.09294
2017-07-15 02:13:55,0.01418,16856035.00000,195.09300
2017-07-15 02:14:00,0.01416,16856040.00000,195.09306
2017-07-15 02:14:05,0.01409,16856045.00000,195.09311
2017-07-15 02:14:10,0.01417,16856050.00000,195.09317
2017-07-15 02:14:15,0.01407,16856055.00000,195.09323
2017-07-15 02:14:20,0.01406,16856060.00000,195.09329
2017-07-15 02:14:25,0.01406,16856065.00000,195.09334
2017-07-15 02:14:30,0.01407,16856070.00000,195.09340
2017-07-15 02:14:35,0.01412,16856075.00000,195.09346
2017-07-15 02:14:40,0.01405,16856080.00000,195.09352
2017-07-15 02:14:45,0.01406,16856085.00000,195.09358
2017-07-15 02:14:50,0.01404,16856090.00000,195.09363
2017-07-15 02:14:55,0.01407,16856095.00000,195.09369
2017-07-15 02:15:00,0.01405,16856100.00000,195.09375
2017-07-15 02:15:05,0.01410,16856105.00000,195.09381
2017-07-15 02:15:10,0.01412,16856110.00000,195.09387
2017-07-15 02:15:15,0.01405,16856115.00000,195.09392
2017-07-15 02:15:20,0.01402,16856120.00000,195.09398
2017-07-15 02:15:25,0.01410,16856125.00000,195.09404
2017-07-15 02:15:30,0.01409,16856130.00000,195.09410
2017-07-15 02:15:35,0.01407,16856135.00000,195.09416
2017-07-15 02:15:40,0.01408,16856140.00000,195.09421
2017-07-15 02:15:45,0.01406,16856145.00000,195.09427
2017-07-15 02:15:50,0.01411,16856150.00000,195.09433
2017-07-15 02:15:55,0.01405,16856155.00000,195.09439
2017-07-15 02:16:00,0.01405,16856160.00000,195.09444
2017-07-15 02:16:05,0.01409,16856165.00000,195.09450
2017-07-15 02:16:10,0.01412,16856170.00000,195.09456
2017-07-15 02:16:15,0.01406,16856175.00000,195.09462
2017-07-15 02:16:20,0.01409,16856180.00000,195.09468
2017-07-15 02:16:25,0.01403,16856185.00000,195.09473
2017-07-15 02:16:30,0.01406,16856190.00000,195.09479
2017-07-15 02:16:35,0.01404,16856195.00000,195.09485
2017-07-15 02:16:40,0.01408,16856200.00000,195.09491
2017-07-15 02:16:45,0.01406,16856205.00000,195.09497
2017-07-15 02:16:50,0.01401,16856210.00000,195.09502
2017-07-15 02:16:55,0.01402,16856215.00000,195.09508
2017-07-15 02:17:00,0.01403,16856220.00000,195.09514
2017-07-15 02:17:05,0.01404,16856225.00000,195.09520
2017-07-15 02:17:10,0.01398,16856230.00000,195.09525
2017-07-15 02:17:15,0.01396,16856235.00000,195.09531
2017-07-15 02:17:20,0.01397,16856240.00000,195.09537
2017-07-15 02:17:25,0.01400,16856245.00000,195.09543
2017-07-15 02:17:30,0.01397,16856250.00000,195.09549
2017-07-15 02:17:35,0.01393,16856255.00000,195.09554
2017-07-15 02:17:40,0.01395,16856260.00000,195.09560
2017-07-15 02:17:45,0.01394,16856265.00000,195.09566
2017-07-15 02:17:50,0.01395,16856270.00000,195.09572
2017-07-15 02:17:55,0.01393,16856275.00000,195.09578
2017-07-15 02:18:00,0.01391,16856280.00000,195.09583
2017-07-15 02:18:05,0.01394,16856285.00000,195.09589
2017-07-15 02:18:10,0.01390,16856290.00000,195.09595
2017-07-15 02:18:15,0.01388,16856295.00000,195.09601
2017-07-15 02:18:20,0.01388,16856300.00000,195.09606
2017-07-15 02:18:25,0.01390,16856305.00000,195.09612
2017-07-15 02:18:30,0.01388,16856310.00000,195.09618
2017-07-15 02:18:35,0.01391,16856315.00000,195.09624
2017-07-15 02:18:40,0.01395,16856320.00000,195.09630
2017-07-15 02:18:45,0.01395,16856325.00000,195.09635
2017-07-15 02:18:50,0.01391,16856330.00000,195.09641
2017-07-15 02:18:55,0.01389,16856335.00000,195.09647
2017-07-15 02:19:00,0.01386,16856340.00000,195.09653
2017-07-15 02:19:05,0.01390,16856345.00000,195.09659
2017-07-15 02:19:10,0.01384,16856350.00000,195.09664
2017-07-15 02:19:15,0.01390,16856355.00000,195.09670
2017-07-15 02:19:20,0.01388,16856360.00000,195.09676
2017-07-15 02:19:25,0.01384,16856365.00000,195.09682
2017-07-15 02:19:30,0.01387,16856370.00000,195.09687
2017-07-15 02:19:35,0.01387,16856375.00000,195.09693
2017-07-15 02:19:40,0.01382,16856380.00000,195.09699
2017-07-15 02:19:45,0.01382,16856385.00000,195.09705
2017-07-15 02:19:50,0.01383,16856390.00000,195.09711
2017-07-15 02:19:55,0.01384,16856395.00000,195.09716
2017-07-15 02:20:00,0.01387,16856400.00000,195.09722
2017-07-15 02:20:05,0.01380,16856405.00000,195.09728
2017-07-15 02:20:10,0.01382,16856410.00000,195.09734
2017-07-15 02:20:15,0.01379,16856415.00000,195.09740
2017-07-15 02:20:20,0.01379,16856420.00000,195.09745
2017-07-15 02:20:25,0.01384,16856425.00000,195.09751
2017-07-15 02:20:30,0.01382,16856430.00000,195.09757
2017-07-15 02:20:35,0.01377,16856435.00000,195.09763
2017-07-15 02:20:40,0.01382,16856440.00000,195.09769
2017-07-15 02:20:45,0.01380,16856445.00000,195.09774
2017-07-15 02:20:50,0.01384,16856450.00000,195.09780
2017-07-15 02:20:55,0.01379,16856455.00000,195.09786
2017-07-15 02:21:00,0.01385,16856460.00000,195.09792
2017-07-15 02:21:05,0.01382,16856465.00000,195.09797
2017-07-15 02:21:10,0.01378,16856470.00000,195.09803
2017-07-15 02:21:15,0.01378,16856475.00000,195.09809
2017-07-15 02:21:20,0.01375,16856480.00000,195.09815
2017-07-15 02:21:25,0.01379,16856485.00000,195.09821
2017-07-15 02:21:30,0.01377,16856490.00000,195.09826
2017-07-15 02:21:35,0.01380,16856495.00000,195.09832
2017-07-15 02:21:40,0.01374,16856500.00000,195.09838
2017-07-15 02:21:45,0.01377,16856505.00000,195.09844
2017-07-15 02:21:50,0.01378,16856510.00000,195.09850
2017-07-15 02:21:55,0.01378,16856515.00000,195.09855
2017-07-15 02:22:00,0.01372,16856520.00000,195.09861
2017-07-15 02:22:05,0.01377,16856525.00000,195.09867
2017-07-15 02:22:10,0.01379,16856530.00000,195.09873
2017-07-15 02:22:15,0.01378,16856535.00000,195.09878
2017-07-15 02:22:20,0.01373,16856540.00000,195.09884
2017-07-15 02:22:25,0.01372,16856545.00000,195.09890
2017-07-15 02:22:30,0.01371,16856550.00000,195.09896
2017-07-15 02:22:35,0.01374,16856555.00000,195.09902
2017-07-15 02:22:40,0.01372,16856560.00000,195.09907
2017-07-15 02:22:45,0.01372,16856565.00000,195.09913
2017-07-15 02:22:50,0.01378,16856570.00000,195.09919
2017-07-15 02:22:55,0.01369,16856575.00000,195.09925
2017-07-15 02:23:00,0.01372,16856580.00000,195.09931
2017-07-15 02:23:05,0.01365,16856585.00000,195.09936
2017-07-15 02:23:10,0.01370,16856590.00000,195.09942
2017-07-15 02:23:15,0.01365,16856595.00000,195.09948
2017-07-15 02:23:20,0.01369,16856600.00000,195.09954
2017-07-15 02:23:25,0.01369,16856605.00000,195.09959
2017-07-15 02:23:30,0.01369,16856610.00000,195.09965
2017-07-15 02:23:35,0.01369,16856615.00000,195.09971
2017-07-15 02:23:40,0.01370,16856620.00000,195.09977
2017-07-15 02:23:45,0.01365,16856625.00000,195.09983
2017-07-15 02:23:50,0.01365,16856630.00000,195.09988
2017-07-15 02:23:55,0.01364,16856635.00000,195.09994
2017-07-15 02:24:00,0.01363,16856640.00000,195.10000
2017-07-15 02:24:05,0.01361,16856645.00000,195.10006
2017-07-15 02:24:10,0.01363,16856650.00000,195.10012
2017-07-15 02:24:15,0.01362,16856655.00000,195.10017
2017-07-15 02:24:20,0.01366,16856660.00000,195.10023
2017-07-15 02:24:25,0.01366,16856665.00000,195.10029
2017-07-15 02:24:30,0.01370,16856670.00000,195.10035
2017-07-15 02:24:35,0.01363,16856675.00000,195.10041
2017-07-15 02:24:40,0.01369,16856680.00000,195.10046
2017-07-15 02:24:45,0.01369,16856685.00000,195.10052
2017-07-15 02:24:50,0.01365,16856690.00000,195.10058
2017-07-15 02:24:55,0.01363,16856695.00000,195.10064
2017-07-15 02:25:00,0.01364,16856700.00000,195.10069
2017-07-15 02:25:05,0.01361,16856705.00000,195.10075
2017-07-15 02:25:10,0.01362,16856710.00000,195.10081
2017-07-15 02:25:15,0.01361,16856715.00000,195.10087
2017-07-15 02:25:20,0.01360,16856720.00000,195.10093
2017-07-15 02:25:25,0.01361,16856725.00000,195.10098
2017-07-15 02:25:30,0.01359,16856730.00000,195.10104
2017-07-15 02:25:35,0.01364,16856735.00000,195.10110
2017-07-15 02:25:40,0.01362,16856740.00000,195.10116
2017-07-15 02:25:45,0.01359,16856745.00000,195.10122
2017-07-15 02:25:50,0.01358,16856750.00000,195.10127
2017-07-15 02:25:55,0.01366,16856755.00000,195.10133
2017-07-15 02:26:00,0.01362,16856760.00000,195.10139
2017-07-15 02:26:05,0.01354,16856765.00000,195.10145
2017-07-15 02:26:10,0.01357,16856770.00000,195.10150
2017-07-15 02:26:15,0.01364,16856775.00000,195.10156
2017-07-15 02:26:20,0.01361,16856780.00000,195.10162
2017-07-15 02:26:25,0.01360,16856785.00000,195.10168
2017-07-15 02:26:30,0.01359,16856790.00000,195.10174
2017-07-15 02:26:35,0.01358,16856795.00000,195.10179
2017-07-15 02:26:40,0.01365,16856800.00000,195.10185
2017-07-15 02:26:45,0.01354,16856805.00000,195.10191
2017-07-15 02:26:50,0.01354,16856810.00000,195.10197
2017-07-15 02:26:55,0.01356,16856815.00000,195.10203
2017-07-15 02:27:00,0.01359,16856820.00000,195.10208
2017-07-15 02:27:05,0.01353,16856825.00000,195.10214
2017-07-15 02:27:10,0.01354,16856830.00000,195.10220
2017-07-15 02:27:15,0.01359,16856835.00000,195.10226
2017-07-15 02:27:20,0.01350,16856840.00000,195.10231
2017-07-15 02:27:25,0.01353,16856845.00000,195.10237
2017-07-15 02:27:30,0.01351,16856850.00000,195.10243
2017-07-15 02:27:35,0.01352,16856855.00000,195.10249
2017-07-15 02:27:40,0.01351,16856860.00000,195.10255
2017-07-15 02:27:45,0.01350,16856865.00000,195.10260
2017-07-15 02:27:50,0.01354,16856870.00000,195.10266
2017-07-15 02:27:55,0.01351,16856875.00000,195.10272
2017-07-15 02:28:00,0.01346,16856880.00000,195.10278
2017-07-15 02:28:05,0.01346,16856885.00000,195.10284
2017-07-15 02:28:10,0.01350,16856890.00000,195.10289
2017-07-15 02:28:15,0.01349,16856895.00000,195.10295
2017-07-15 02:28:20,0.01345,16856900.00000,195.10301
2017-07-15 02:28:25,0.01345,16856905.00000,195.10307
2017-07-15 02:28:30,0.01344,16856910.00000,195.10313
2017-07-15 02:28:35,0.01342,16856915.00000,195.10318
2017-07-15 02:28:40,0.01345,16856920.00000,195.10324
2017-07-15 02:28:45,0.01341,16856925.00000,195.10330
2017-07-15 02:28:50,0.01348,16856930.00000,195.10336
2017-07-15 02:28:55,0.01349,16856935.00000,195.10341
2017-07-15 02:29:00,0.01341,16856940.00000,195.10347
2017-07-15 02:29:05,0.01340,16856945.00000,195.10353
2017-07-15 02:29:10,0.01339,16856950.00000,195.10359
2017-07-15 02:29:15,0.01341,16856955.00000,195.10365
2017-07-15 02:29:20,0.01340,16856960.00000,195.10370
2017-07-15 02:29:25,0.01342,16856965.00000,195.10376
2017-07-15 02:29:30,0.01338,16856970.00000,195.10382
2017-07-15 02:29:35,0.01342,16856975.00000,195.10388
2017-07-15 02:29:40,0.01339,16856980.00000,195.10394
2017-07-15 02:29:45,0.01340,16856985.00000,195.10399
2017-07-15 02:29:50,0.01340,16856990.00000,195.10405
2017-07-15 02:29:55,0.01334,16856995.00000,195.10411
2017-07-15 02:30:00,0.01339,16857000.00000,195.10417
2017-07-15 02:30:05,0.01335,16857005.00000,195.10422
2017-07-15 02:30:10,0.01337,16857010.00000,195.10428
2017-07-15 02:30:15,0.01335,16857015.00000,195.10434
2017-07-15 02:30:20,0.01338,16857020.00000,195.10440
2017-07-15 02:30:25,0.01334,16857025.00000,195.10446
2017-07-15 02:30:30,0.01335,16857030.00000,195.10451
2017-07-15 02:30:35,0.01335,16857035.00000,195.10457
2017-07-15 02:30:40,0.01334,16857040.00000,195.10463
2017-07-15 02:30:45,0.01332,16857045.00000,195.10469
2017-07-15 02:30:50,0.01332,16857050.00000,195.10475
2017-07-15 02:30:55,0.01337,16857055.00000,195.10480
2017-07-15 02:31:00,0.01333,16857060.00000,195.10486
2017-07-15 02:31:05,0.01335,16857065.00000,195.10492
2017-07-15 02:31:10,0.01334,16857070.00000,195.10498
2017-07-15 02:31:15,0.01337,16857075.00000,195.10503
2017-07-15 02:31:20,0.01334,16857080.00000,195.10509
2017-07-15 02:31:25,0.01330,16857085.00000,195.10515
2017-07-15 02:31:30,0.01336,16857090.00000,195.10521
2017-07-15 02:31:35,0.01338,16857095.00000,195.10527
2017-07-15 02:31:40,0.01334,16857100.00000,195.10532
2017-07-15 02:31:45,0.01333,16857105.00000,195.10538
2017-07-15 02:31:50,0.01328,16857110.00000,195.10544
2017-07-15 02:31:55,0.01329,16857115.00000,195.10550
2017-07-15 02:32:00,0.01331,16857120.00000,195.10556
2017-07-15 02:32:05,0.01331,16857125.00000,195.10561
2017-07-15 02:32:10,0.01329,16857130.00000,195.10567
2017-07-15 02:32:15,0.01331,16857135.00000,195.10573
2017-07-15 02:32:20,0.01328,16857140.00000,195.10579
2017-07-15 02:32:25,0.01330,16857145.00000,195.10584
2017-07-15 02:32:30,0.01331,16857150.00000,195.10590
2017-07-15 02:32:35,0.01327,16857155.00000,195.10596
2017-07-15 02:32:40,0.01330,16857160.00000,195.10602
2017-07-15 02:32:45,0.01329,16857165.00000,195.10608
2017-07-15 02:32:50,0.01330,16857170.00000,195.10613
2017-07-15 02:32:55,0.01328,16857175.00000,195.10619
2017-07-15 02:33:00,0.01330,16857180.00000,195.10625
2017-07-15 02:33:05,0.01325,16857185.00000,195.10631
2017-07-15 02:33:10,0.01331,16857190.00000,195.10637
2017-07-15 02:33:15,0.01334,16857195.00000,195.10642
2017-07-15 02:33:20,0.01328,16857200.00000,195.10648
2017-07-15 02:33:25,0.01330,16857205.00000,195.10654
2017-07-15 02:33:30,0.01330,16857210.00000,195.10660
2017-07-15 02:33:35,0.01330,16857215.00000,195.10666
2017-07-15 02:33:40,0.01328,16857220.00000,195.10671
2017-07-15 02:33:45,0.01328,16857225.00000,195.10677
2017-07-15 02:33:50,0.01327,16857230.00000,195.10683
2017-07-15 02:33:55,0.01323,16857235.00000,195.10689
2017-07-15 02:34:00,0.01329,16857240.00000,195.10694
2017-07-15 02:34:05,0.01326,16857245.00000,195.10700
2017-07-15 02:34:10,0.01324,16857250.00000,195.10706
2017-07-15 02:34:15,0.01327,16857255.00000,195.10712
2017-07-15 02:34:20,0.01328,16857260.00000,195.10718
2017-07-15 02:34:25,0.01332,16857265.00000,195.10723
2017-07-15 02:34:30,0.01326,16857270.00000,195.10729
2017-07-15 02:34:35,0.01323,16857275.00000,195.10735
2017-07-15 02:34:40,0.01324,16857280.00000,195.10741
2017-07-15 02:34:45,0.01327,16857285.00000,195.10747
2017-07-15 02:34:50,0.01323,16857290.00000,195.10752
2017-07-15 02:34:55,0.01326,16857295.00000,195.10758
2017-07-15 02:35:00,0.01321,16857300.00000,195.10764
2017-07-15 02:35:05,0.01321,16857305.00000,195.10770
2017-07-15 02:35:10,0.01323,16857310.00000,195.10775
2017-07-15 02:35:15,0.01320,16857315.00000,195.10781
2017-07-15 02:35:20,0.01321,16857320.00000,195.10787
2017-07-15 02:35:25,0.01322,16857325.00000,195.10793
2017-07-15 02:35:30,0.01322,16857330.00000,195.10799
2017-07-15 02:35:35,0.01317,16857335.00000,195.10804
2017-07-15 02:35:40,0.01323,16857340.00000,195.10810
2017-07-15 02:35:45,0.01317,16857345.00000,195.10816
2017-07-15 02:35:50,0.01317,16857350.00000,195.10822
2017-07-15 02:35:55,0.01317,16857355.00000,195.10828
2017-07-15 02:36:00,0.01316,16857360.00000,195.10833
2017-07-15 02:36:05,0.01324,16857365.00000,195.10839
2017-07-15 02:36:10,0.01315,16857370.00000,195.10845
2017-07-15 02:36:15,0.01317,16857375.00000,195.10851
2017-07-15 02:36:20,0.01317,16857380.00000,195.10856
2017-07-15 02:36:25,0.01314,16857385.00000,195.10862
2017-07-15 02:36:30,0.01321,16857390.00000,195.10868
2017-07-15 02:36:35,0.01321,16857395.00000,195.10874
2017-07-15 02:36:40,0.01315,16857400.00000,195.10880
2017-07-15 02:36:45,0.01314,16857405.00000,195.10885
2017-07-15 02:36:50,0.01316,16857410.00000,195.10891
2017-07-15 02:36:55,0.01320,16857415.00000,195.10897
2017-07-15 02:37:00,0.01314,16857420.00000,195.10903
2017-07-15 02:37:05,0.01318,16857425.00000,195.10909
2017-07-15 02:37:10,0.01312,16857430.00000,195.10914
2017-07-15 02:37:15,0.01319,16857435.00000,195.10920
2017-07-15 02:37:20,0.01314,16857440.00000,195.10926
2017-07-15 02:37:25,0.01314,16857445.00000,195.10932
2017-07-15 02:37:30,0.01317,16857450.00000,195.10938
2017-07-15 02:37:35,0.01313,16857455.00000,195.10943
2017-07-15 02:37:40,0.01313,16857460.00000,195.10949
2017-07-15 02:37:45,0.01311,16857465.00000,195.10955
2017-07-15 02:37:50,0.01310,16857470.00000,195.10961
2017-07-15 02:37:55,0.01311,16857475.00000,195.10966
2017-07-15 02:38:00,0.01310,16857480.00000,195.10972
2017-07-15 02:38:05,0.01318,16857485.00000,195.10978
2017-07-15 02:38:10,0.01312,16857490.00000,195.10984
2017-07-15 02:38:15,0.01313,16857495.00000,195.10990
2017-07-15 02:38:20,0.01314,16857500.00000,195.10995
2017-07-15 02:38:25,0.01311,16857505.00000,195.11001
2017-07-15 02:38:30,0.01315,16857510.00000,195.11007
2017-07-15 02:38:35,0.01314,16857515.00000,195.11013
2017-07-15 02:38:40,0.01311,16857520.00000,195.11019
2017-07-15 02:38:45,0.01310,16857525.00000,195.11024
2017-07-15 02:38:50,0.01311,16857530.00000,195.11030
2017-07-15 02:38:55,0.01317,16857535.00000,195.11036
2017-07-15 02:39:00,0.01319,16857540.00000,195.11042
2017-07-15 02:39:05,0.01316,16857545.00000,195.11047
2017-07-15 02:39:10,0.01311,16857550.00000,195.11053
2017-07-15 02:39:15,0.01315,16857555.00000,195.11059
2017-07-15 02:39:20,0.01313,16857560.00000,195.11065
2017-07-15 02:39:25,0.01312,16857565.00000,195.11071
2017-07-15 02:39:30,0.01310,16857570.00000,195.11076
2017-07-15 02:39:35,0.01318,16857575.00000,195.11082
2017-07-15 02:39:40,0.01312,16857580.00000,195.11088
2017-07-15 02:39:45,0.01309,16857585.00000,195.11094
2017-07-15 02:39:50,0.01313,16857590.00000,195.11100
2017-07-15 02:39:55,0.01310,16857595.00000,195.11105
2017-07-15 02:40:00,0.01311,16857600.00000,195.11111
2017-07-15 02:40:05,0.01314,16857605.00000,195.11117
2017-07-15 02:40:10,0.01315,16857610.00000,195.11123
2017-07-15 02:40:15,0.01308,16857615.00000,195.11128
2017-07-15 02:40:20,0.01309,16857620.00000,195.11134
2017-07-15 02:40:25,0.01310,16857625.00000,195.11140
2017-07-15 02:40:30,0.01313,16857630.00000,195.11146
2017-07-15 02:40:35,0.01311,16857635.00000,195.11152
2017-07-15 02:40:40,0.01309,16857640.00000,195.11157
2017-07-15 02:40:45,0.01313,16857645.00000,195.11163
2017-07-15 02:40:50,0.01312,16857650.00000,195.11169
2017-07-15 02:40:55,0.01312,16857655.00000,195.11175
2017-07-15 02:41:00,0.01312,16857660.00000,195.11181
2017-07-15 02:41:05,0.01305,16857665.00000,195.11186
2017-07-15 02:41:10,0.01308,16857670.00000,195.11192
2017-07-15 02:41:15,0.01308,16857675.00000,195.11198
2017-07-15 02:41:20,0.01305,16857680.00000,195.11204
2017-07-15 02:41:25,0.01305,16857685.00000,195.11209
2017-07-15 02:41:30,0.01307,16857690.00000,195.11215
2017-07-15 02:41:35,0.01311,16857695.00000,195.11221
2017-07-15 02:41:40,0.01305,16857700.00000,195.11227
2017-07-15 02:41:45,0.01304,16857705.00000,195.11233
2017-07-15 02:41:50,0.01304,16857710.00000,195.11238
2017-07-15 02:41:55,0.01305,16857715.00000,195.11244
2017-07-15 02:42:00,0.01303,16857720.00000,195.11250
2017-07-15 02:42:05,0.01302,16857725.00000,195.11256
2017-07-15 02:42:10,0.01309,16857730.00000,195.11262
2017-07-15 02:42:15,0.01308,16857735.00000,195.11267
2017-07-15 02:42:20,0.01305,16857740.00000,195.11273
2017-07-15 02:42:25,0.01300,16857745.00000,195.11279
2017-07-15 02:42:30,0.01301,16857750.00000,195.11285
2017-07-15 02:42:35,0.01303,16857755.00000,195.11291
2017-07-15 02:42:40,0.01297,16857760.00000,195.11296
2017-07-15 02:42:45,0.01300,16857765.00000,195.11302
2017-07-15 02:42:50,0.01294,16857770.00000,195.11308
2017-07-15 02:42:55,0.01303,16857775.00000,195.11314
2017-07-15 02:43:00,0.01297,16857780.00000,195.11319
2017-07-15 02:43:05,0.01298,16857785.00000,195.11325
2017-07-15 02:43:10,0.01295,16857790.00000,195.11331
2017-07-15 02:43:15,0.01298,16857795.00000,195.11337
2017-07-15 02:43:20,0.01297,16857800.00000,195.11343
2017-07-15 02:43:25,0.01297,16857805.00000,195.11348
2017-07-15 02:43:30,0.01302,16857810.00000,195.11354
2017-07-15 02:43:35,0.01295,16857815.00000,195.11360
2017-07-15 02:43:40,0.01299,16857820.00000,195.11366
