"Plot Title: thincamp"
"#","Date Time, GMT+00:00","Wind Direction, ø (LGR S/N: 20074514, SEN S/N: 20071712, LBL: WindDir)","Wind Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: WindVel)","Gust Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: GustVel)","Temp, °C (LGR S/N: 20074514, SEN S/N: 20075022, LBL: Temp)","RH, % (LGR S/N: 20074514, SEN S/N: 20075022, LBL: RH)","Solar Radiation, W/m² (LGR S/N: 20074514, SEN S/N: 20082582, LBL: sol1)"
5485,09/03/18 17:45:00,99.7,4.53,6.04,-1.527,98.800,179.4
5486,09/03/18 18:00:00,95.5,4.53,6.04,-1.413,98.900,168.1
5487,09/03/18 18:15:00,99.7,4.03,5.54,-1.327,99.000,165.6
5488,09/03/18 18:30:00,106.7,4.03,5.03,-1.356,99.200,158.1
5489,09/03/18 18:45:00,105.3,4.03,5.54,-1.299,99.200,149.4
5490,09/03/18 19:00:00,102.5,4.03,6.04,-1.270,99.300,151.9
5491,09/03/18 19:15:00,101.1,4.03,5.54,-1.242,99.300,153.1
5492,09/03/18 19:30:00,96.9,4.03,5.54,-1.157,99.400,139.4
5493,09/03/18 19:45:00,94.1,3.52,5.03,-1.157,99.500,113.1
5494,09/03/18 20:00:00,94.1,4.03,5.03,-1.157,99.700,90.6
5495,09/03/18 20:15:00,95.5,4.03,5.03,-1.242,99.600,81.9
5496,09/03/18 20:30:00,96.9,4.03,5.54,-1.299,99.900,73.1
5497,09/03/18 20:45:00,98.3,4.03,5.54,-1.356,99.800,64.4
5498,09/03/18 21:00:00,96.9,4.03,5.54,-1.413,100.000,53.1
5499,09/03/18 21:15:00,94.1,3.52,5.03,-1.556,100.000,44.4
5500,09/03/18 21:30:00,98.3,4.03,6.04,-1.670,100.000,36.9
5501,09/03/18 21:45:00,99.7,3.52,5.54,-1.641,100.000,29.4
5502,09/03/18 22:00:00,95.5,3.02,4.53,-1.556,100.000,20.6
5503,09/03/18 22:15:00,88.4,3.02,4.53,-1.613,100.000,13.1
5504,09/03/18 22:30:00,89.9,3.52,5.03,-1.641,100.000,5.6
5505,09/03/18 22:45:00,89.9,3.02,4.53,-1.699,100.000,1.9
5506,09/03/18 23:00:00,85.6,3.02,4.53,-1.613,100.000,0.6
5507,09/03/18 23:15:00,91.3,3.02,4.53,-1.670,100.000,0.6
5508,09/03/18 23:30:00,98.3,3.02,4.03,-1.756,100.000,0.6
5509,09/03/18 23:45:00,95.5,3.02,4.53,-1.814,100.000,0.6
5510,09/04/18 00:00:00,87.0,3.02,4.53,-1.699,100.000,0.6
5511,09/04/18 00:15:00,87.0,3.02,4.53,-2.073,100.000,0.6
5512,09/04/18 00:30:00,87.0,3.02,4.53,-2.073,100.000,0.6
5513,09/04/18 00:45:00,82.8,2.52,3.52,-2.363,100.000,0.6
5514,09/04/18 01:00:00,85.6,3.02,4.53,-2.131,100.000,0.6
5515,09/04/18 01:15:00,88.4,3.52,4.53,-2.131,100.000,0.6
5516,09/04/18 01:30:00,91.3,3.02,4.03,-2.160,100.000,0.6
5517,09/04/18 01:45:00,85.6,2.52,3.52,-2.189,100.000,0.6
5518,09/04/18 02:00:00,85.6,2.01,3.52,-2.537,100.000,0.6
5519,09/04/18 02:15:00,84.2,1.51,2.52,-2.742,100.000,0.6
5520,09/04/18 02:30:00,82.8,1.51,2.52,-2.888,100.000,0.6
5521,09/04/18 02:45:00,81.4,1.51,2.01,-3.153,100.000,0.6
5522,09/04/18 03:00:00,81.4,1.01,2.01,-3.153,100.000,0.6
5523,09/04/18 03:15:00,81.4,1.01,2.01,-3.242,100.000,0.6
5524,09/04/18 03:30:00,81.4,1.01,2.01,-3.330,100.000,0.6
5525,09/04/18 03:45:00,81.4,0.00,1.51,-3.449,100.000,0.6
5526,09/04/18 04:00:00,81.4,0.00,1.01,-2.976,100.000,0.6
5527,09/04/18 04:15:00,80.0,0.00,1.01,-2.859,100.000,0.6
5528,09/04/18 04:30:00,80.0,0.00,1.51,-3.006,100.000,0.6
5529,09/04/18 04:45:00,80.0,0.00,0.00,-3.212,100.000,0.6
5530,09/04/18 05:00:00,80.0,0.00,1.01,-2.976,100.000,0.6
5531,09/04/18 05:15:00,80.0,0.50,1.51,-3.094,100.000,0.6
5532,09/04/18 05:30:00,80.0,1.01,2.01,-3.271,100.000,0.6
5533,09/04/18 05:45:00,80.0,2.01,3.02,-3.360,99.900,0.6
5534,09/04/18 06:00:00,80.0,2.01,2.52,-3.598,99.800,0.6
5535,09/04/18 06:15:00,80.0,2.01,3.52,-3.807,99.500,0.6
5536,09/04/18 06:30:00,80.0,2.01,3.02,-3.538,99.500,0.6
5537,09/04/18 06:45:00,80.0,2.52,3.52,-4.590,99.000,0.6
5538,09/04/18 07:00:00,80.0,2.52,4.03,-4.865,98.700,0.6
5539,09/04/18 07:15:00,80.0,3.02,4.03,-5.388,98.200,0.6
5540,09/04/18 07:30:00,80.0,3.02,4.03,-5.049,97.700,0.6
5541,09/04/18 07:45:00,80.0,3.02,4.53,-5.018,96.800,1.9
5542,09/04/18 08:00:00,80.0,3.02,4.03,-5.511,95.700,4.4
5543,09/04/18 08:15:00,80.0,3.52,4.53,-5.233,94.600,9.4
5544,09/04/18 08:30:00,80.0,3.02,4.53,-5.418,93.500,15.6
5545,09/04/18 08:45:00,80.0,4.03,5.54,-5.018,91.800,21.9
5546,09/04/18 09:00:00,80.0,3.52,5.03,-5.202,91.100,28.1
5547,09/04/18 09:15:00,80.0,3.52,4.53,-5.110,90.800,34.4
5548,09/04/18 09:30:00,80.0,3.52,4.53,-4.895,90.600,40.6
5549,09/04/18 09:45:00,80.0,3.02,4.03,-4.712,89.700,45.6
5550,09/04/18 10:00:00,80.0,3.02,4.53,-4.318,88.700,51.9
5551,09/04/18 10:15:00,80.0,3.02,4.53,-3.598,86.900,56.9
5552,09/04/18 10:30:00,80.0,3.52,4.53,-3.153,85.100,61.9
5553,09/04/18 10:45:00,80.0,3.52,5.03,-3.124,83.400,66.9
5554,09/04/18 11:00:00,80.0,4.53,6.04,-3.419,82.700,70.6
5555,09/04/18 11:15:00,80.0,5.03,6.54,-2.947,81.500,76.9
5556,09/04/18 11:30:00,80.0,4.53,6.04,-2.712,81.600,83.1
5557,09/04/18 11:45:00,78.6,4.53,6.04,-2.537,81.600,94.4
5558,09/04/18 12:00:00,75.8,4.53,6.54,-2.131,81.100,111.9
5559,09/04/18 12:15:00,50.5,5.03,6.54,-2.015,81.300,129.4
5560,09/04/18 12:30:00,40.7,5.03,6.54,-1.699,81.300,140.6
5561,09/04/18 12:45:00,43.5,6.04,7.55,-1.527,80.700,150.6
5562,09/04/18 13:00:00,39.3,6.54,8.56,-1.556,81.100,165.6
5563,09/04/18 13:15:00,39.3,6.54,9.06,-1.527,80.500,198.1
5564,09/04/18 13:30:00,40.7,6.54,8.56,-1.498,80.000,231.9
5565,09/04/18 13:45:00,42.1,6.54,8.05,-1.470,79.500,243.1
5566,09/04/18 14:00:00,43.5,6.54,8.56,-1.356,79.500,261.9
5567,09/04/18 14:15:00,42.1,6.54,8.56,-1.270,79.600,289.4
5568,09/04/18 14:30:00,39.3,6.54,8.56,-1.185,79.500,299.4
5569,09/04/18 14:45:00,42.1,6.04,8.56,-1.128,79.100,335.6
5570,09/04/18 15:00:00,43.5,6.04,8.56,-0.930,78.600,380.6
5571,09/04/18 15:15:00,43.5,5.54,8.05,-0.902,78.100,406.9
5572,09/04/18 15:30:00,46.3,6.04,8.56,-0.845,77.700,428.1
5573,09/04/18 15:45:00,44.9,6.54,8.56,-0.732,77.300,445.6
5574,09/04/18 16:00:00,37.9,6.54,8.56,-0.620,76.800,473.1
5575,09/04/18 16:15:00,40.7,6.04,8.05,-0.620,76.800,488.1
5576,09/04/18 16:30:00,39.3,6.04,8.56,-0.648,76.600,511.9
5577,09/04/18 16:45:00,37.9,6.54,8.56,-0.591,75.500,501.9
5578,09/04/18 17:00:00,40.7,6.04,8.56,-0.676,76.100,460.6
5579,09/04/18 17:15:00,39.3,6.54,8.56,-0.507,75.000,518.1
5580,09/04/18 17:30:00,39.3,6.54,8.56,-0.479,74.600,539.4
5581,09/04/18 17:45:00,39.3,6.54,8.56,-0.395,73.900,578.1
5582,09/04/18 18:00:00,39.3,6.04,7.55,-0.423,73.900,578.1
5583,09/04/18 18:15:00,40.7,6.54,8.56,-0.395,72.900,578.1
5584,09/04/18 18:30:00,36.5,6.54,8.56,-0.507,72.900,581.9
5585,09/04/18 18:45:00,39.3,6.04,8.05,-0.845,74.300,568.1
5586,09/04/18 19:00:00,36.5,6.04,8.05,-1.157,75.400,559.4
5587,09/04/18 19:15:00,30.9,6.04,8.05,-1.498,75.800,564.4
5588,09/04/18 19:30:00,30.9,6.54,8.05,-1.699,76.000,550.6
5589,09/04/18 19:45:00,29.5,7.05,9.06,-1.756,75.300,530.6
5590,09/04/18 20:00:00,30.9,6.54,9.06,-1.871,74.700,506.9
5591,09/04/18 20:15:00,30.9,7.05,9.06,-1.929,74.100,485.6
5592,09/04/18 20:30:00,29.5,7.05,9.06,-2.392,75.000,459.4
5593,09/04/18 20:45:00,26.7,7.05,9.56,-2.654,75.400,415.6
5594,09/04/18 21:00:00,29.5,8.05,10.57,-2.918,74.700,369.4
5595,09/04/18 21:15:00,29.5,7.55,10.07,-3.271,75.700,340.6
5596,09/04/18 21:30:00,26.7,7.55,10.07,-3.538,75.500,300.6
5597,09/04/18 21:45:00,23.9,8.05,10.57,-3.926,75.500,230.6
5598,09/04/18 22:00:00,22.5,8.56,10.57,-4.287,75.800,185.6
5599,09/04/18 22:15:00,22.5,8.56,10.57,-4.469,76.000,136.9
5600,09/04/18 22:30:00,22.5,8.56,11.07,-4.530,75.200,90.6
5601,09/04/18 22:45:00,22.5,9.06,11.58,-4.834,75.600,8.1
5602,09/04/18 23:00:00,22.5,9.06,11.58,-5.202,75.700,4.4
5603,09/04/18 23:15:00,22.5,9.06,11.58,-5.202,75.200,1.9
5604,09/04/18 23:30:00,22.5,9.06,11.58,-5.202,75.300,0.6
5605,09/04/18 23:45:00,22.5,8.56,11.58,-4.957,74.400,0.6
5606,09/05/18 00:00:00,22.5,9.06,11.58,-5.295,75.500,0.6
5607,09/05/18 00:15:00,22.5,9.56,13.09,-5.574,76.700,0.6
5608,09/05/18 00:30:00,22.5,9.56,12.58,-5.885,76.100,0.6
5609,09/05/18 00:45:00,22.5,9.56,12.08,-5.854,76.100,0.6
5610,09/05/18 01:00:00,22.5,9.06,11.58,-5.605,75.500,0.6
5611,09/05/18 01:15:00,22.5,9.06,12.08,-5.511,75.200,0.6
5612,09/05/18 01:30:00,22.5,9.56,12.58,-5.511,75.500,0.6
5613,09/05/18 01:45:00,22.5,9.06,12.58,-5.948,77.500,0.6
5614,09/05/18 02:00:00,22.5,9.56,13.09,-4.987,75.800,0.6
5615,09/05/18 02:15:00,22.5,9.06,13.09,-5.202,76.500,0.6
5616,09/05/18 02:30:00,22.5,10.57,14.09,-5.202,77.100,0.6
5617,09/05/18 02:45:00,22.5,10.57,13.59,-4.804,76.300,0.6
5618,09/05/18 03:00:00,22.5,10.57,13.59,-4.682,75.800,0.6
5619,09/05/18 03:15:00,22.5,10.57,14.09,-4.651,76.000,0.6
5620,09/05/18 03:30:00,22.5,11.07,15.10,-4.773,77.300,0.6
5621,09/05/18 03:45:00,22.5,11.58,15.10,-5.233,78.400,0.6
5622,09/05/18 04:00:00,22.5,12.08,16.10,-5.233,79.700,0.6
5623,09/05/18 04:15:00,22.5,12.58,16.61,-5.264,80.100,0.6
5624,09/05/18 04:30:00,22.5,12.58,16.10,-5.326,78.800,0.6
5625,09/05/18 04:45:00,22.5,12.58,16.10,-5.480,80.300,0.6
5626,09/05/18 05:00:00,22.5,13.09,16.10,-5.141,80.400,0.6
5627,09/05/18 05:15:00,22.5,13.09,16.61,-4.743,79.400,0.6
5628,09/05/18 05:30:00,22.5,13.09,16.10,-4.590,79.400,0.6
5629,09/05/18 05:45:00,22.5,14.09,16.61,-4.530,80.600,0.6
5630,09/05/18 06:00:00,22.5,14.09,17.61,-4.167,80.500,0.6
5631,09/05/18 06:15:00,22.5,13.09,17.61,-3.926,81.100,0.6
5632,09/05/18 06:30:00,22.5,13.59,17.11,-3.747,82.500,0.6
5633,09/05/18 06:45:00,22.5,14.59,18.12,-3.390,83.300,0.6
5634,09/05/18 07:00:00,22.5,14.09,17.11,-3.301,84.900,0.6
5635,09/05/18 07:15:00,22.5,14.09,17.61,-3.035,84.300,0.6
5636,09/05/18 07:30:00,23.9,12.58,16.10,-2.800,85.700,0.6
5637,09/05/18 07:45:00,23.9,12.08,16.61,-2.334,83.800,1.9
5638,09/05/18 08:00:00,23.9,13.09,16.61,-2.334,86.500,4.4
5639,09/05/18 08:15:00,25.3,13.09,17.11,-2.044,86.000,8.1
5640,09/05/18 08:30:00,28.1,13.09,17.61,-2.015,85.700,11.9
5641,09/05/18 08:45:00,68.8,13.59,17.61,-1.756,85.200,15.6
5642,09/05/18 09:00:00,70.2,14.09,17.11,-1.556,83.800,19.4
5643,09/05/18 09:15:00,59.0,13.09,17.11,-1.327,84.000,24.4
5644,09/05/18 09:30:00,54.8,13.09,16.61,-1.100,82.800,25.6
5645,09/05/18 09:45:00,54.8,12.58,16.61,-0.902,82.700,29.4
5646,09/05/18 10:00:00,51.9,12.58,16.10,-0.902,83.300,30.6
5647,09/05/18 10:15:00,56.2,13.09,17.11,-0.479,83.300,34.4
5648,09/05/18 10:30:00,50.5,13.09,17.11,-0.171,82.500,35.6
5649,09/05/18 10:45:00,50.5,13.09,17.61,0.246,81.300,38.1
5650,09/05/18 11:00:00,51.9,13.59,18.12,0.107,84.200,35.6
5651,09/05/18 11:15:00,54.8,13.59,18.12,0.135,85.300,39.4
5652,09/05/18 11:30:00,60.4,13.59,16.61,0.107,86.800,43.1
5653,09/05/18 11:45:00,59.0,13.59,18.12,0.495,86.000,54.4
5654,09/05/18 12:00:00,59.0,13.09,16.10,0.412,86.400,71.9
5655,09/05/18 12:15:00,61.8,12.58,16.10,0.797,87.600,105.6
5656,09/05/18 12:30:00,63.2,13.09,16.61,1.153,86.700,144.4
5657,09/05/18 12:45:00,61.8,13.09,16.61,1.588,86.300,184.4
5658,09/05/18 13:00:00,59.0,13.59,17.11,1.044,89.100,160.6
5659,09/05/18 13:15:00,59.0,13.09,16.10,0.962,89.700,184.4
5660,09/05/18 13:30:00,60.4,12.58,17.11,1.126,89.800,195.6
5661,09/05/18 13:45:00,61.8,12.58,15.60,1.235,90.600,186.9
5662,09/05/18 14:00:00,67.4,12.08,14.59,1.670,91.200,251.9
5663,09/05/18 14:15:00,70.2,11.07,13.59,2.343,87.300,366.9
5664,09/05/18 14:30:00,71.6,10.57,13.09,2.262,86.300,184.4
5665,09/05/18 14:45:00,73.0,10.07,12.58,2.557,84.400,146.9
5666,09/05/18 15:00:00,75.8,10.07,12.58,2.637,83.500,171.9
5667,09/05/18 15:15:00,80.0,10.07,14.09,2.850,83.600,141.9
5668,09/05/18 15:30:00,81.4,9.56,13.09,1.670,89.800,119.4
5669,09/05/18 15:45:00,81.4,8.56,11.07,1.588,90.900,253.1
5670,09/05/18 16:00:00,81.4,8.05,11.58,1.697,89.100,253.1
5671,09/05/18 16:15:00,78.6,6.54,9.06,1.940,87.900,204.4
5672,09/05/18 16:30:00,81.4,6.54,9.06,2.128,86.500,224.4
5673,09/05/18 16:45:00,81.4,6.04,9.56,2.423,84.200,263.1
5674,09/05/18 17:00:00,80.0,6.54,9.06,2.690,83.000,461.9
5675,09/05/18 17:15:00,80.0,6.54,8.05,2.717,82.300,414.4
5676,09/05/18 17:30:00,82.8,6.54,9.06,2.450,83.500,299.4
5677,09/05/18 17:45:00,85.6,6.04,8.56,2.690,81.800,514.4
5678,09/05/18 18:00:00,82.8,6.04,8.56,2.637,81.300,518.1
5679,09/05/18 18:15:00,85.6,6.54,9.06,2.584,81.300,503.1
5680,09/05/18 18:30:00,88.4,7.55,11.07,3.116,79.200,539.4
5681,09/05/18 18:45:00,87.0,8.05,10.07,2.717,80.900,563.1
5682,09/05/18 19:00:00,81.4,8.05,11.07,2.503,81.700,485.6
5683,09/05/18 19:15:00,80.0,8.56,10.57,2.637,81.300,555.6
5684,09/05/18 19:30:00,82.8,8.56,11.07,2.530,82.300,376.9
5685,09/05/18 19:45:00,81.4,9.06,11.58,2.610,81.200,184.4
5686,09/05/18 20:00:00,81.4,9.56,12.58,2.610,81.300,499.4
5687,09/05/18 20:15:00,82.8,10.07,13.59,2.530,82.100,405.6
5688,09/05/18 20:30:00,84.2,9.56,12.58,2.450,82.700,484.4
5689,09/05/18 20:45:00,87.0,9.06,12.08,2.074,83.900,245.6
5690,09/05/18 21:00:00,85.6,9.56,13.59,2.262,83.000,338.1
5691,09/05/18 21:15:00,81.4,9.06,12.58,2.236,83.100,304.4
5692,09/05/18 21:30:00,81.4,9.56,12.08,2.182,83.000,321.9
5693,09/05/18 21:45:00,80.0,9.06,12.58,2.370,81.800,50.6
5694,09/05/18 22:00:00,77.2,7.55,10.57,2.316,81.500,204.4
5695,09/05/18 22:15:00,78.6,7.55,10.07,1.967,82.900,28.1
5696,09/05/18 22:30:00,81.4,8.56,11.58,2.316,80.900,36.9
5697,09/05/18 22:45:00,80.0,8.05,11.07,2.182,81.900,8.1
5698,09/05/18 23:00:00,78.6,8.56,10.57,2.155,81.800,5.6
5699,09/05/18 23:15:00,78.6,8.56,11.58,1.994,82.800,0.6
5700,09/05/18 23:30:00,78.6,8.05,11.07,2.155,81.700,0.6
5701,09/05/18 23:45:00,81.4,7.55,9.56,2.047,81.900,0.6
5702,09/06/18 00:00:00,80.0,7.05,9.56,1.751,83.500,0.6
5703,09/06/18 00:15:00,77.2,7.05,10.07,2.047,82.200,0.6
5704,09/06/18 00:30:00,78.6,7.05,9.06,1.859,83.100,0.6
5705,09/06/18 00:45:00,71.6,7.05,9.56,1.180,85.900,0.6
5706,09/06/18 01:00:00,64.6,7.55,9.56,1.235,86.100,0.6
5707,09/06/18 01:15:00,61.8,7.05,9.56,1.262,86.100,0.6
5708,09/06/18 01:30:00,64.6,7.55,9.06,1.697,86.000,0.6
5709,09/06/18 01:45:00,70.2,7.55,10.07,1.994,85.900,0.6
5710,09/06/18 02:00:00,64.6,7.55,10.07,2.155,86.100,0.6
5711,09/06/18 02:15:00,66.0,7.05,9.06,1.994,86.800,0.6
5712,09/06/18 02:30:00,71.6,7.05,8.56,1.859,87.900,0.6
5713,09/06/18 02:45:00,80.0,7.55,10.57,2.021,87.000,0.6
5714,09/06/18 03:00:00,84.2,7.55,11.07,2.450,84.200,0.6
5715,09/06/18 03:15:00,77.2,8.56,12.58,1.805,88.500,0.6
5716,09/06/18 03:30:00,68.8,8.56,11.58,1.670,89.500,0.6
5717,09/06/18 03:45:00,70.2,9.06,12.08,1.507,90.100,0.6
5718,09/06/18 04:00:00,63.2,8.05,11.58,1.697,88.800,0.6
5719,09/06/18 04:15:00,59.0,7.05,11.07,2.797,82.200,0.6
5720,09/06/18 04:30:00,50.5,8.56,12.08,3.195,79.100,0.6
5721,09/06/18 04:45:00,50.5,9.56,14.09,3.327,78.500,0.6
5722,09/06/18 05:00:00,50.5,11.07,14.09,3.009,80.200,0.6
5723,09/06/18 05:15:00,54.8,9.56,13.59,2.903,81.000,0.6
5724,09/06/18 05:30:00,61.8,9.56,14.09,3.089,79.200,0.6
5725,09/06/18 05:45:00,66.0,9.56,12.08,2.956,79.800,0.6
5726,09/06/18 06:00:00,61.8,9.56,14.09,3.195,77.900,0.6
5727,09/06/18 06:15:00,66.0,9.06,13.09,3.248,76.300,0.6
5728,09/06/18 06:30:00,64.6,9.56,13.59,2.903,77.300,0.6
5729,09/06/18 06:45:00,68.8,9.56,12.08,2.797,77.700,0.6
5730,09/06/18 07:00:00,67.4,9.56,12.08,2.797,77.300,0.6
5731,09/06/18 07:15:00,64.6,9.56,16.10,2.530,79.200,0.6
5732,09/06/18 07:30:00,66.0,13.59,16.61,2.370,79.700,0.6
5733,09/06/18 07:45:00,66.0,11.07,14.59,2.262,80.000,0.6
5734,09/06/18 08:00:00,63.2,10.07,12.58,2.209,80.300,0.6
5735,09/06/18 08:15:00,63.2,10.07,12.08,1.967,81.100,4.4
5736,09/06/18 08:30:00,57.6,9.06,12.08,1.507,81.800,11.9
5737,09/06/18 08:45:00,50.5,9.06,11.07,1.480,79.500,34.4
5738,09/06/18 09:00:00,44.9,9.06,11.58,1.289,77.300,24.4
5739,09/06/18 09:15:00,47.7,9.06,12.08,1.507,74.900,25.6
5740,09/06/18 09:30:00,49.1,9.56,12.58,1.153,75.100,34.4
5741,09/06/18 09:45:00,47.7,9.06,11.58,1.153,76.100,30.6
5742,09/06/18 10:00:00,56.2,10.07,12.58,1.153,75.300,68.1
5743,09/06/18 10:15:00,50.5,9.56,12.08,1.588,74.400,103.1
5744,09/06/18 10:30:00,46.3,9.06,12.08,2.074,71.600,101.9
5745,09/06/18 10:45:00,51.9,10.57,13.59,1.967,73.200,121.9
5746,09/06/18 11:00:00,53.3,10.57,13.59,2.021,73.700,80.6
5747,09/06/18 11:15:00,49.1,11.07,14.09,1.615,74.900,71.9
5748,09/06/18 11:30:00,40.7,10.07,12.58,1.751,75.300,95.6
5749,09/06/18 11:45:00,37.9,10.07,12.58,1.994,74.100,95.6
5750,09/06/18 12:00:00,42.1,10.07,12.58,1.967,74.600,88.1
5751,09/06/18 12:15:00,33.7,9.06,11.58,2.155,75.000,126.9
5752,09/06/18 12:30:00,35.1,9.06,11.58,2.450,74.800,194.4
5753,09/06/18 12:45:00,37.9,9.56,12.08,1.913,78.000,170.6
5754,09/06/18 13:00:00,39.3,9.56,11.58,2.021,76.900,154.4
5755,09/06/18 13:15:00,33.7,7.55,10.57,1.913,79.200,165.6
5756,09/06/18 13:30:00,54.8,7.55,10.57,2.289,79.600,200.6
5757,09/06/18 13:45:00,68.8,8.05,11.07,2.370,80.500,186.9
5758,09/06/18 14:00:00,77.2,9.06,12.08,2.557,79.800,208.1
5759,09/06/18 14:15:00,78.6,9.06,11.07,2.450,80.800,176.9
5760,09/06/18 14:30:00,70.2,9.56,12.08,2.690,79.700,158.1
5761,09/06/18 14:45:00,63.2,7.55,11.07,2.717,80.100,170.6
5762,09/06/18 15:00:00,70.2,8.56,12.58,2.770,80.100,190.6
5763,09/06/18 15:15:00,66.0,9.56,12.58,2.850,80.700,244.4
5764,09/06/18 15:30:00,64.6,9.06,12.08,2.850,80.800,216.9
5765,09/06/18 15:45:00,64.6,8.56,10.57,2.823,81.000,178.1
5766,09/06/18 16:00:00,63.2,9.06,12.08,2.956,80.800,156.9
5767,09/06/18 16:15:00,66.0,9.06,11.58,3.009,80.400,146.9
5768,09/06/18 16:30:00,67.4,9.06,12.08,3.089,79.900,153.1
5769,09/06/18 16:45:00,64.6,10.07,13.09,3.195,79.500,170.6
5770,09/06/18 17:00:00,64.6,9.56,13.09,3.036,79.600,129.4
5771,09/06/18 17:15:00,66.0,8.05,11.58,3.036,79.900,99.4
5772,09/06/18 17:30:00,57.6,10.07,14.59,3.512,78.600,99.4
5773,09/06/18 17:45:00,44.9,12.08,16.61,3.906,76.300,100.6
5774,09/06/18 18:00:00,50.5,11.58,16.61,3.354,78.500,73.1
5775,09/06/18 18:15:00,56.2,10.07,12.58,3.142,79.500,69.4
5776,09/06/18 18:30:00,60.4,8.56,11.58,3.301,79.200,85.6
5777,09/06/18 18:45:00,59.0,9.56,12.08,3.327,79.300,71.9
5778,09/06/18 19:00:00,60.4,10.07,13.09,3.459,78.300,70.6
5779,09/06/18 19:15:00,63.2,9.06,12.08,3.459,77.700,64.4
5780,09/06/18 19:30:00,59.0,9.06,12.08,3.459,77.800,59.4
5781,09/06/18 19:45:00,61.8,9.56,12.08,3.564,77.300,60.6
5782,09/06/18 20:00:00,67.4,10.57,14.09,3.512,77.000,49.4
5783,09/06/18 20:15:00,71.6,10.07,14.09,3.009,79.200,36.9
5784,09/06/18 20:30:00,73.0,9.56,12.58,3.406,76.900,30.6
5785,09/06/18 20:45:00,71.6,9.06,12.58,3.036,79.400,24.4
5786,09/06/18 21:00:00,74.4,9.56,12.58,2.850,79.200,14.4
5787,09/06/18 21:15:00,74.4,10.07,13.09,2.930,78.300,10.6
5788,09/06/18 21:30:00,80.0,9.56,12.58,3.036,77.000,10.6
5789,09/06/18 21:45:00,81.4,9.06,12.08,2.770,77.900,9.4
5790,09/06/18 22:00:00,81.4,9.06,12.58,2.744,78.100,8.1
5791,09/06/18 22:15:00,78.6,9.56,12.08,2.557,78.800,5.6
5792,09/06/18 22:30:00,75.8,9.06,12.58,2.316,80.300,3.1
5793,09/06/18 22:45:00,67.4,9.06,12.08,2.423,80.800,0.6
5794,09/06/18 23:00:00,63.2,9.06,11.58,2.423,81.100,0.6
5795,09/06/18 23:15:00,64.6,8.56,11.07,2.503,80.000,0.6
5796,09/06/18 23:30:00,63.2,8.56,11.07,2.717,78.800,0.6
5797,09/06/18 23:45:00,67.4,8.56,11.07,2.690,78.700,0.6
5798,09/07/18 00:00:00,68.8,9.06,11.58,2.396,80.100,0.6
5799,09/07/18 00:15:00,74.4,9.56,12.08,2.610,78.300,0.6
5800,09/07/18 00:30:00,77.2,9.56,13.09,2.690,77.000,0.6
5801,09/07/18 00:45:00,75.8,9.06,11.58,2.236,79.500,0.6
5802,09/07/18 01:00:00,71.6,9.06,12.08,2.289,79.400,0.6
5803,09/07/18 01:15:00,73.0,9.06,12.08,2.209,79.400,0.6
5804,09/07/18 01:30:00,71.6,8.56,11.07,1.724,81.300,0.6
5805,09/07/18 01:45:00,71.6,9.06,12.08,1.588,81.700,0.6
5806,09/07/18 02:00:00,68.8,9.56,11.58,1.588,81.400,0.6
5807,09/07/18 02:15:00,67.4,10.07,13.59,1.724,79.600,0.6
5808,09/07/18 02:30:00,67.4,11.07,14.09,1.886,78.900,0.6
5809,09/07/18 02:45:00,70.2,10.57,14.09,1.670,80.200,0.6
5810,09/07/18 03:00:00,71.6,10.07,12.08,1.507,80.700,0.6
5811,09/07/18 03:15:00,70.2,9.56,12.58,1.480,80.300,0.6
5812,09/07/18 03:30:00,68.8,9.56,12.08,1.317,80.800,0.6
5813,09/07/18 03:45:00,67.4,9.06,11.58,1.153,81.000,0.6
5814,09/07/18 04:00:00,64.6,9.06,11.58,1.208,80.700,0.6
5815,09/07/18 04:15:00,67.4,9.06,11.58,1.126,80.600,0.6
5816,09/07/18 04:30:00,64.6,8.05,10.07,0.907,81.300,0.6
5817,09/07/18 04:45:00,60.4,8.56,11.58,0.715,81.300,0.6
5818,09/07/18 05:00:00,59.0,8.56,11.58,0.356,82.100,0.6
5819,09/07/18 05:15:00,59.0,9.56,12.08,0.495,80.800,0.6
5820,09/07/18 05:30:00,60.4,9.56,12.08,0.301,80.400,0.6
5821,09/07/18 05:45:00,56.2,10.07,12.58,0.246,80.200,0.6
5822,09/07/18 06:00:00,56.2,10.07,12.58,0.135,80.700,0.6
5823,09/07/18 06:15:00,60.4,10.07,12.58,0.329,79.900,0.6
5824,09/07/18 06:30:00,64.6,10.07,12.58,0.163,80.500,0.6
5825,09/07/18 06:45:00,61.8,9.06,12.08,0.190,80.400,0.6
5826,09/07/18 07:00:00,59.0,9.06,12.08,0.218,80.500,0.6
5827,09/07/18 07:15:00,63.2,9.06,11.58,0.273,80.100,0.6
5828,09/07/18 07:30:00,67.4,9.06,11.58,0.329,79.400,0.6
5829,09/07/18 07:45:00,67.4,8.56,10.57,0.135,80.600,0.6
5830,09/07/18 08:00:00,66.0,9.06,11.07,0.329,79.700,1.9
5831,09/07/18 08:15:00,67.4,8.56,11.58,0.632,80.000,4.4
